Vector Size, Broadcast Time (seconds)
35890, 2.8411e-05
35900, 4.2189e-05
35910, 3.5618e-05
35920, 3.2098e-05
35930, 2.8695e-05
35940, 3.3875e-05
35950, 3.2704e-05
35960, 3.1935e-05
35970, 3.1698e-05
35980, 3.2423e-05
35990, 3.2256e-05
36000, 3.2715e-05
36010, 3.1777e-05
36020, 3.2324e-05
36030, 3.3346e-05
36040, 3.2689e-05
36050, 3.1559e-05
36060, 3.291e-05
36070, 3.2074e-05
36080, 3.1963e-05
36090, 3.1165e-05
36100, 3.2094e-05
36110, 3.9473e-05
36120, 3.1857e-05
36130, 3.214e-05
36140, 3.2237e-05
36150, 3.2212e-05
36160, 3.2159e-05
36170, 3.8584e-05
36180, 3.5415e-05
36190, 3.2292e-05
36200, 3.299e-05
36210, 3.2168e-05
36220, 3.2247e-05
36230, 3.2071e-05
36240, 3.3572e-05
36250, 3.3272e-05
36260, 3.8468e-05
36270, 3.112e-05
36280, 3.0587e-05
36290, 2.927e-05
36300, 3.4589e-05
36310, 2.8326e-05
36320, 2.8788e-05
36330, 2.8588e-05
36340, 3.5377e-05
36350, 2.9134e-05
36360, 3.0121e-05
36370, 2.9054e-05
36380, 2.8438e-05
36390, 2.9119e-05
36400, 2.8519e-05
36410, 2.858e-05
36420, 2.8866e-05
36430, 2.8759e-05
36440, 2.6959e-05
36450, 2.7499e-05
36460, 2.6475e-05
36470, 2.6592e-05
36480, 2.7773e-05
36490, 3.1114e-05
36500, 2.8845e-05
36510, 2.9427e-05
36520, 2.8725e-05
36530, 2.8703e-05
36540, 2.8829e-05
36550, 3.0038e-05
36560, 2.939e-05
36570, 3.5357e-05
36580, 3.0827e-05
36590, 3.0192e-05
36600, 3.0685e-05
36610, 3.2403e-05
36620, 2.5914e-05
36630, 2.6585e-05
36640, 3.6598e-05
36650, 2.7532e-05
36660, 2.7087e-05
36670, 2.7169e-05
36680, 2.756e-05
36690, 2.8752e-05
36700, 2.6952e-05
36710, 2.7695e-05
36720, 2.6826e-05
36730, 2.7461e-05
36740, 2.9483e-05
36750, 2.7868e-05
36760, 2.7832e-05
36770, 2.7573e-05
36780, 2.6839e-05
36790, 2.6687e-05
36800, 3.006e-05
36810, 2.8286e-05
36820, 2.6382e-05
36830, 0.000166482
36840, 3.8628e-05
36850, 3.0502e-05
36860, 2.9783e-05
36870, 3.236e-05
36880, 3.318e-05
36890, 2.973e-05
36900, 3.3092e-05
36910, 3.1699e-05
36920, 3.1751e-05
36930, 2.9325e-05
36940, 2.9305e-05
36950, 3.0556e-05
36960, 3.0503e-05
36970, 3.0412e-05
36980, 3.0633e-05
36990, 2.9222e-05
37000, 3.0498e-05
37010, 3.0094e-05
37020, 3.025e-05
37030, 2.9775e-05
37040, 3.0648e-05
37050, 3.2483e-05
37060, 3.0685e-05
37070, 3.0991e-05
37080, 3.0807e-05
37090, 3.0834e-05
37100, 3.1123e-05
37110, 3.3233e-05
37120, 3.9739e-05
37130, 2.9329e-05
37140, 2.912e-05
37150, 3.0204e-05
37160, 2.8843e-05
37170, 2.8735e-05
37180, 2.9084e-05
37190, 6.0581e-05
37200, 3.0307e-05
37210, 2.8782e-05
37220, 3.0211e-05
37230, 2.9266e-05
37240, 3.0757e-05
37250, 2.8871e-05
37260, 2.8256e-05
37270, 2.7844e-05
37280, 2.9355e-05
37290, 2.7881e-05
37300, 3.3868e-05
37310, 2.8552e-05
37320, 2.8641e-05
37330, 2.9287e-05
37340, 2.9208e-05
37350, 2.954e-05
37360, 2.8167e-05
37370, 2.8007e-05
37380, 2.9203e-05
37390, 2.7764e-05
37400, 2.857e-05
37410, 2.8878e-05
37420, 2.8838e-05
37430, 2.9053e-05
37440, 2.9358e-05
37450, 2.8029e-05
37460, 2.8894e-05
37470, 2.8172e-05
37480, 2.8097e-05
37490, 2.802e-05
37500, 2.8696e-05
37510, 2.8019e-05
37520, 2.8176e-05
37530, 2.9447e-05
37540, 2.9375e-05
37550, 2.9774e-05
37560, 2.8623e-05
37570, 2.8128e-05
37580, 2.821e-05
37590, 2.827e-05
37600, 2.8056e-05
37610, 2.8757e-05
37620, 2.8445e-05
37630, 2.9183e-05
37640, 2.8331e-05
37650, 2.9946e-05
37660, 2.8538e-05
37670, 2.8967e-05
37680, 2.8828e-05
37690, 3.0377e-05
37700, 2.9398e-05
37710, 3.451e-05
37720, 3.0824e-05
37730, 3.7442e-05
37740, 3.4493e-05
37750, 3.3638e-05
37760, 3.3691e-05
37770, 3.3975e-05
37780, 3.3176e-05
37790, 3.3539e-05
37800, 3.3167e-05
37810, 3.9484e-05
37820, 3.3549e-05
37830, 3.3544e-05
37840, 3.478e-05
37850, 3.3093e-05
37860, 3.3084e-05
37870, 3.3477e-05
37880, 3.6051e-05
37890, 3.2095e-05
37900, 3.7141e-05
37910, 3.1584e-05
37920, 3.1296e-05
37930, 3.3606e-05
37940, 3.2091e-05
37950, 3.2271e-05
37960, 3.3306e-05
37970, 3.3782e-05
37980, 3.4066e-05
37990, 3.4204e-05
38000, 3.3686e-05
38010, 3.3422e-05
38020, 7.255e-05
38030, 3.5103e-05
38040, 3.4157e-05
38050, 3.4461e-05
38060, 3.3936e-05
38070, 3.4355e-05
38080, 3.2867e-05
38090, 3.9195e-05
38100, 3.3817e-05
38110, 4.1141e-05
38120, 3.3789e-05
38130, 3.999e-05
38140, 3.346e-05
38150, 3.3841e-05
38160, 3.7079e-05
38170, 3.3878e-05
38180, 3.5127e-05
38190, 3.435e-05
38200, 3.4123e-05
38210, 3.4491e-05
38220, 3.951e-05
38230, 3.4095e-05
38240, 3.3746e-05
38250, 3.3634e-05
38260, 3.3899e-05
38270, 3.3523e-05
38280, 3.4221e-05
38290, 3.3786e-05
38300, 3.9508e-05
38310, 3.4186e-05
38320, 3.9321e-05
38330, 3.3759e-05
38340, 3.3797e-05
38350, 3.4046e-05
38360, 3.656e-05
38370, 3.3953e-05
38380, 3.6363e-05
38390, 3.4218e-05
38400, 3.468e-05
38410, 3.3562e-05
38420, 3.4278e-05
38430, 3.3761e-05
38440, 3.3957e-05
38450, 3.4363e-05
38460, 3.389e-05
38470, 3.3948e-05
38480, 3.4794e-05
38490, 3.4795e-05
38500, 3.0645e-05
38510, 3.0614e-05
38520, 3.1011e-05
38530, 3.1662e-05
38540, 3.1607e-05
38550, 3.0338e-05
38560, 3.0148e-05
38570, 3.076e-05
38580, 3.1561e-05
38590, 3.1613e-05
38600, 3.1703e-05
38610, 3.2261e-05
38620, 3.2866e-05
38630, 3.3341e-05
38640, 3.7055e-05
38650, 3.4211e-05
38660, 3.0272e-05
38670, 3.0426e-05
38680, 3.1103e-05
38690, 3.1744e-05
38700, 3.1796e-05
38710, 3.2404e-05
38720, 3.2405e-05
38730, 3.0728e-05
38740, 3.0021e-05
38750, 3.0853e-05
38760, 3.6216e-05
38770, 3.2729e-05
38780, 3.1844e-05
38790, 3.2119e-05
38800, 2.9996e-05
38810, 3.0008e-05
38820, 3.0387e-05
38830, 3.0735e-05
38840, 4.0626e-05
38850, 3.3178e-05
38860, 3.1373e-05
38870, 3.0526e-05
38880, 3.0745e-05
38890, 3.1246e-05
38900, 4.6167e-05
38910, 3.4133e-05
38920, 3.3925e-05
38930, 3.0996e-05
38940, 3.8912e-05
38950, 3.2334e-05
38960, 3.1907e-05
38970, 3.2398e-05
38980, 3.2403e-05
38990, 3.2942e-05
39000, 3.4873e-05
39010, 3.4497e-05
39020, 3.6146e-05
39030, 3.0691e-05
39040, 3.5927e-05
39050, 3.0732e-05
39060, 3.1792e-05
39070, 3.3998e-05
39080, 3.334e-05
39090, 3.4227e-05
39100, 3.3324e-05
39110, 3.5261e-05
39120, 3.4085e-05
39130, 3.1215e-05
39140, 3.1815e-05
39150, 3.152e-05
39160, 3.2704e-05
39170, 3.7738e-05
39180, 2.9646e-05
39190, 3.6429e-05
39200, 3.0282e-05
39210, 3.0975e-05
39220, 3.2804e-05
39230, 3.2906e-05
39240, 3.2133e-05
39250, 3.1863e-05
39260, 3.1883e-05
39270, 3.1702e-05
39280, 3.2443e-05
39290, 3.281e-05
39300, 7.7694e-05
39310, 3.2733e-05
39320, 3.1138e-05
39330, 3.6374e-05
39340, 3.2724e-05
39350, 3.2704e-05
39360, 3.3349e-05
39370, 3.3622e-05
39380, 3.5103e-05
39390, 3.4213e-05
39400, 3.1369e-05
39410, 3.1351e-05
39420, 3.073e-05
39430, 3.3089e-05
39440, 3.3247e-05
39450, 3.2754e-05
39460, 3.2486e-05
39470, 3.2739e-05
39480, 3.61e-05
39490, 3.0484e-05
39500, 3.0386e-05
39510, 3.052e-05
39520, 3.1701e-05
39530, 3.1937e-05
39540, 3.4814e-05
39550, 3.2843e-05
39560, 3.2075e-05
39570, 3.0775e-05
39580, 3.0462e-05
39590, 3.0746e-05
39600, 3.0387e-05
39610, 3.0565e-05
39620, 3.1047e-05
39630, 3.1871e-05
39640, 3.1911e-05
39650, 3.2904e-05
39660, 3.2157e-05
39670, 3.1789e-05
39680, 3.3372e-05
39690, 3.2693e-05
39700, 3.1118e-05
39710, 3.089e-05
39720, 3.0583e-05
39730, 3.1919e-05
39740, 3.1582e-05
39750, 3.4304e-05
39760, 3.2151e-05
39770, 3.2533e-05
39780, 3.3284e-05
39790, 3.0991e-05
39800, 3.0963e-05
39810, 3.1931e-05
39820, 3.0801e-05
39830, 3.059e-05
39840, 3.2063e-05
39850, 3.26e-05
39860, 3.0688e-05
39870, 3.0568e-05
39880, 3.0902e-05
39890, 3.1664e-05
39900, 3.081e-05
39910, 3.0964e-05
39920, 3.0967e-05
39930, 3.2165e-05
39940, 3.3847e-05
39950, 3.4383e-05
39960, 3.3871e-05
39970, 3.4622e-05
39980, 3.5302e-05
39990, 3.6344e-05
40000, 3.6077e-05
40010, 3.4787e-05
40020, 3.5721e-05
40030, 3.7084e-05
40040, 3.5971e-05
40050, 3.6258e-05
40060, 3.6266e-05
40070, 3.5926e-05
40080, 4.0284e-05
40090, 3.5672e-05
40100, 3.569e-05
40110, 3.5891e-05
40120, 3.6248e-05
40130, 3.6342e-05
40140, 3.6265e-05
40150, 3.5309e-05
40160, 3.9657e-05
40170, 3.5792e-05
40180, 3.6859e-05
40190, 3.6076e-05
40200, 3.585e-05
40210, 4.7021e-05
40220, 3.5497e-05
40230, 3.6581e-05
40240, 4.2324e-05
40250, 3.5737e-05
40260, 3.5883e-05
40270, 4.1866e-05
40280, 3.5928e-05
40290, 3.6499e-05
40300, 3.659e-05
40310, 3.6298e-05
40320, 3.5567e-05
40330, 4.2553e-05
40340, 4.0078e-05
40350, 4.2564e-05
40360, 3.6487e-05
40370, 3.6958e-05
40380, 3.6698e-05
40390, 3.646e-05
40400, 3.5677e-05
40410, 3.6352e-05
40420, 3.6359e-05
40430, 3.5724e-05
40440, 3.6326e-05
40450, 3.5711e-05
40460, 5.8546e-05
40470, 4.7214e-05
40480, 4.3707e-05
40490, 4.1943e-05
40500, 3.76e-05
40510, 3.7784e-05
40520, 3.6271e-05
40530, 3.9018e-05
40540, 4.5742e-05
40550, 3.6741e-05
40560, 3.9104e-05
40570, 3.7972e-05
40580, 4.0516e-05
40590, 4.4464e-05
40600, 4.2896e-05
40610, 4.5424e-05
40620, 0.000232944
40630, 4.8867e-05
40640, 0.00119468
40650, 4.9289e-05
40660, 3.8523e-05
40670, 3.4096e-05
40680, 3.4513e-05
40690, 5.7894e-05
40700, 4.4408e-05
40710, 0.000142816
40720, 0.00181142
40730, 3.8754e-05
40740, 4.4343e-05
40750, 4.4869e-05
40760, 4.3288e-05
40770, 3.3928e-05
40780, 0.000123473
40790, 4.3994e-05
40800, 5.4068e-05
40810, 3.4786e-05
40820, 5.6753e-05
40830, 3.8606e-05
40840, 3.6205e-05
40850, 3.5322e-05
40860, 8.5785e-05
40870, 3.6234e-05
40880, 3.5358e-05
40890, 3.5748e-05
40900, 3.5471e-05
40910, 3.5141e-05
40920, 3.4158e-05
40930, 3.3617e-05
40940, 3.8251e-05
40950, 4.059e-05
40960, 5.9669e-05
40970, 4.4101e-05
40980, 4.1626e-05
40990, 3.5823e-05
41000, 3.4636e-05
41010, 3.9484e-05
41020, 3.4607e-05
41030, 4.436e-05
41040, 3.2321e-05
41050, 3.2127e-05
41060, 3.1528e-05
41070, 3.1858e-05
41080, 3.2155e-05
41090, 3.2878e-05
41100, 3.3617e-05
41110, 4.038e-05
41120, 3.999e-05
41130, 4.8e-05
41140, 4.6855e-05
41150, 8.0999e-05
41160, 4.6756e-05
41170, 5.8067e-05
41180, 0.00293167
41190, 0.000676823
41200, 5.5948e-05
41210, 4.8685e-05
41220, 8.6614e-05
41230, 0.000891845
41240, 5.2592e-05
41250, 4.3846e-05
41260, 4.9221e-05
41270, 4.8305e-05
41280, 7.1784e-05
41290, 3.935e-05
41300, 3.1883e-05
41310, 3.0941e-05
41320, 3.147e-05
41330, 3.5567e-05
41340, 3.2671e-05
41350, 2.8474e-05
41360, 3.2759e-05
41370, 3.6801e-05
41380, 3.4649e-05
41390, 3.6795e-05
41400, 4.5061e-05
41410, 3.9469e-05
41420, 3.3984e-05
41430, 3.9167e-05
41440, 3.61e-05
41450, 3.7494e-05
41460, 3.8048e-05
41470, 4.0557e-05
41480, 4.1321e-05
41490, 0.00011876
41500, 5.0427e-05
41510, 3.9858e-05
41520, 3.85e-05
41530, 3.7663e-05
41540, 3.9071e-05
41550, 3.9168e-05
41560, 3.7101e-05
41570, 3.7788e-05
41580, 4.0512e-05
41590, 3.9736e-05
41600, 3.9969e-05
41610, 4.0849e-05
41620, 3.9386e-05
41630, 4.19e-05
41640, 4.2549e-05
41650, 5.3898e-05
41660, 4.539e-05
41670, 3.6288e-05
41680, 3.423e-05
41690, 3.8297e-05
41700, 5.2105e-05
41710, 4.478e-05
41720, 5.4007e-05
41730, 5.1036e-05
41740, 4.2084e-05
41750, 4.3582e-05
41760, 4.4551e-05
41770, 4.0645e-05
41780, 4.0914e-05
41790, 5.0854e-05
41800, 4.8966e-05
41810, 4.205e-05
41820, 4.4014e-05
41830, 6.4136e-05
41840, 3.8943e-05
41850, 3.7335e-05
41860, 4.4622e-05
41870, 7.0065e-05
41880, 5.1151e-05
41890, 5.3548e-05
41900, 0.00014035
41910, 7.4947e-05
41920, 5.435e-05
41930, 0.000307804
41940, 5.4035e-05
41950, 0.00102652
41960, 0.000421611
41970, 0.00018203
41980, 4.6923e-05
41990, 4.6779e-05
42000, 5.9877e-05
42010, 4.1302e-05
42020, 4.6907e-05
42030, 5.7608e-05
42040, 6.5133e-05
42050, 0.000226003
42060, 5.4903e-05
42070, 4.6291e-05
42080, 4.2617e-05
42090, 0.000115347
42100, 4.7474e-05
42110, 4.3215e-05
42120, 3.8373e-05
42130, 6.2448e-05
42140, 4.1881e-05
42150, 5.4495e-05
42160, 7.0004e-05
42170, 4.7326e-05
42180, 5.6396e-05
42190, 6.1307e-05
42200, 5.1663e-05
42210, 5.3976e-05
42220, 5.0982e-05
42230, 4.4086e-05
42240, 3.7303e-05
42250, 3.8921e-05
42260, 3.564e-05
42270, 3.9963e-05
42280, 3.8532e-05
42290, 3.633e-05
42300, 3.506e-05
42310, 3.694e-05
42320, 4.0361e-05
42330, 3.9121e-05
42340, 4.4408e-05
42350, 4.7784e-05
42360, 4.0632e-05
42370, 4.355e-05
42380, 4.227e-05
42390, 4.7424e-05
42400, 4.3818e-05
42410, 4.7452e-05
42420, 4.2757e-05
42430, 4.497e-05
42440, 4.1891e-05
42450, 4.8225e-05
42460, 6.5425e-05
42470, 4.5795e-05
42480, 4.2318e-05
42490, 3.7353e-05
42500, 3.653e-05
42510, 5.8407e-05
42520, 3.8565e-05
42530, 5.5097e-05
42540, 4.2433e-05
42550, 3.8125e-05
42560, 3.7229e-05
42570, 3.5813e-05
42580, 3.6076e-05
42590, 3.5729e-05
42600, 3.6987e-05
42610, 3.9877e-05
42620, 3.6682e-05
42630, 3.8532e-05
42640, 4.1769e-05
42650, 5.2086e-05
42660, 3.9034e-05
42670, 3.4092e-05
42680, 3.1116e-05
42690, 3.3387e-05
42700, 3.4511e-05
42710, 3.494e-05
42720, 3.3067e-05
42730, 3.8197e-05
42740, 0.000459364
42750, 8.3354e-05
42760, 0.000379186
42770, 4.4698e-05
42780, 5.1086e-05
42790, 4.7077e-05
42800, 4.7575e-05
42810, 4.7288e-05
42820, 5.3342e-05
42830, 6.4691e-05
42840, 4.6026e-05
42850, 4.1853e-05
42860, 4.0094e-05
42870, 7.5603e-05
42880, 8.0253e-05
42890, 4.459e-05
42900, 4.0655e-05
42910, 3.7918e-05
42920, 3.7573e-05
42930, 3.6623e-05
42940, 3.8321e-05
42950, 3.8914e-05
42960, 3.7976e-05
42970, 3.8666e-05
42980, 3.6051e-05
42990, 0.00763069
43000, 5.0447e-05
43010, 4.4442e-05
43020, 4.1424e-05
43030, 3.4958e-05
43040, 3.7885e-05
43050, 4.159e-05
43060, 3.985e-05
43070, 4.1871e-05
43080, 4.2063e-05
43090, 4.1381e-05
43100, 4.7965e-05
43110, 4.5133e-05
43120, 4.3311e-05
43130, 4.2149e-05
43140, 3.8743e-05
43150, 4.0023e-05
43160, 4.197e-05
43170, 4.1208e-05
43180, 4.3042e-05
43190, 4.0361e-05
43200, 4.3582e-05
43210, 4.1693e-05
43220, 4.4927e-05
43230, 4.2022e-05
43240, 3.9679e-05
43250, 6.0678e-05
43260, 3.8846e-05
43270, 4.1387e-05
43280, 4.1967e-05
43290, 6.0808e-05
43300, 4.1202e-05
43310, 4.1491e-05
43320, 4.6806e-05
43330, 4.735e-05
43340, 5.0065e-05
43350, 4.3349e-05
43360, 4.4397e-05
43370, 4.404e-05
43380, 3.9108e-05
43390, 4.0506e-05
43400, 4.124e-05
43410, 4.211e-05
43420, 3.8346e-05
43430, 3.8495e-05
43440, 3.9511e-05
43450, 3.9508e-05
43460, 3.8962e-05
43470, 3.832e-05
43480, 4.1496e-05
43490, 4.0805e-05
43500, 4.0543e-05
43510, 3.8539e-05
43520, 3.6984e-05
43530, 3.9963e-05
43540, 3.8887e-05
43550, 4.2523e-05
43560, 4.011e-05
43570, 3.9059e-05
43580, 3.8748e-05
43590, 3.7767e-05
43600, 3.6709e-05
43610, 3.7123e-05
43620, 5.926e-05
43630, 3.968e-05
43640, 0.000162376
43650, 5.1661e-05
43660, 3.6945e-05
43670, 8.4221e-05
43680, 4.8843e-05
43690, 3.6956e-05
43700, 3.7738e-05
43710, 3.9934e-05
43720, 3.8858e-05
43730, 3.8009e-05
43740, 3.3622e-05
43750, 3.8552e-05
43760, 4.1934e-05
43770, 3.8617e-05
43780, 3.8088e-05
43790, 3.7194e-05
43800, 4.3741e-05
43810, 4.1506e-05
43820, 4.3745e-05
43830, 4.1856e-05
43840, 4.2848e-05
43850, 6.298e-05
43860, 4.505e-05
43870, 3.6015e-05
43880, 3.8737e-05
43890, 3.7049e-05
43900, 3.7881e-05
43910, 3.7855e-05
43920, 3.8701e-05
43930, 3.3757e-05
43940, 3.3982e-05
43950, 3.5538e-05
43960, 3.6174e-05
43970, 3.583e-05
43980, 3.6719e-05
43990, 3.7591e-05
44000, 4.7616e-05
44010, 3.5696e-05
44020, 3.4979e-05
44030, 3.5302e-05
44040, 3.6192e-05
44050, 3.7357e-05
44060, 4.0139e-05
44070, 4.2556e-05
44080, 3.895e-05
44090, 3.5786e-05
44100, 3.5481e-05
44110, 3.5752e-05
44120, 4.1164e-05
44130, 5.3449e-05
44140, 4.7682e-05
44150, 4.5228e-05
44160, 4.9882e-05
44170, 4.0498e-05
44180, 5.1616e-05
44190, 4.0513e-05
44200, 4.37e-05
44210, 4.079e-05
44220, 4.4054e-05
44230, 3.9183e-05
44240, 4.7022e-05
44250, 4.3152e-05
44260, 4.5303e-05
44270, 4.4399e-05
44280, 4.2382e-05
44290, 5.458e-05
44300, 4.2841e-05
44310, 3.9724e-05
44320, 4.529e-05
44330, 4.7224e-05
44340, 4.8279e-05
44350, 4.3812e-05
44360, 4.8287e-05
44370, 4.3644e-05
44380, 4.7298e-05
44390, 4.3887e-05
44400, 5.3018e-05
44410, 4.0208e-05
44420, 5.9088e-05
44430, 6.6556e-05
44440, 4.4992e-05
44450, 4.4074e-05
44460, 4.5292e-05
44470, 4.114e-05
44480, 3.9944e-05
44490, 4.3246e-05
44500, 4.2945e-05
44510, 4.4432e-05
44520, 4.6098e-05
44530, 4.781e-05
44540, 4.0757e-05
44550, 4.5321e-05
44560, 4.4072e-05
44570, 3.873e-05
44580, 3.8747e-05
44590, 4.8861e-05
44600, 4.2215e-05
44610, 4.7824e-05
44620, 3.992e-05
44630, 9.003e-05
44640, 4.3855e-05
44650, 4.3297e-05
44660, 0.000101039
44670, 4.2126e-05
44680, 3.8823e-05
44690, 4.071e-05
44700, 4.0256e-05
44710, 4.8371e-05
44720, 4.2942e-05
44730, 4.4949e-05
44740, 5.1521e-05
44750, 4.1063e-05
44760, 4.0351e-05
44770, 6.8695e-05
44780, 4.36e-05
44790, 4.9749e-05
44800, 3.9928e-05
44810, 4.1729e-05
44820, 5.9262e-05
44830, 4.6606e-05
44840, 4.296e-05
44850, 4.4486e-05
44860, 4.0953e-05
44870, 4.4453e-05
44880, 4.3923e-05
44890, 3.9364e-05
44900, 4.2359e-05
44910, 4.6289e-05
44920, 5.207e-05
44930, 4.4223e-05
44940, 4.1601e-05
44950, 4.4731e-05
44960, 4.0587e-05
44970, 4.2633e-05
44980, 4.0194e-05
44990, 3.9587e-05
45000, 3.9939e-05
45010, 4.4081e-05
45020, 4.489e-05
45030, 3.8013e-05
45040, 4.3682e-05
45050, 4.3238e-05
45060, 3.7861e-05
45070, 4.1501e-05
45080, 3.8575e-05
45090, 6.4031e-05
45100, 3.6836e-05
45110, 3.5353e-05
45120, 3.6385e-05
45130, 3.5163e-05
45140, 9.6167e-05
45150, 3.8928e-05
45160, 4.3132e-05
45170, 4.5871e-05
45180, 4.2545e-05
45190, 4.2624e-05
45200, 4.1509e-05
45210, 4.0368e-05
45220, 3.7797e-05
45230, 4.0793e-05
45240, 4.3134e-05
45250, 4.0067e-05
45260, 4.16e-05
45270, 4.1089e-05
45280, 4.49e-05
45290, 3.8013e-05
45300, 3.987e-05
45310, 4.1048e-05
45320, 4.1363e-05
45330, 3.4715e-05
45340, 3.5598e-05
45350, 3.4836e-05
45360, 4.0076e-05
45370, 3.7625e-05
45380, 4.13e-05
45390, 4.1835e-05
45400, 4.196e-05
45410, 3.858e-05
45420, 3.9596e-05
45430, 4.2907e-05
45440, 3.9624e-05
45450, 3.8189e-05
45460, 3.6079e-05
45470, 3.8906e-05
45480, 3.8472e-05
45490, 3.9246e-05
45500, 4.2867e-05
45510, 5.667e-05
45520, 3.7296e-05
45530, 3.357e-05
45540, 3.387e-05
45550, 3.6077e-05
45560, 4.2628e-05
45570, 3.9144e-05
45580, 4.2456e-05
45590, 3.8881e-05
45600, 3.3634e-05
45610, 3.4656e-05
45620, 3.4195e-05
45630, 3.5956e-05
45640, 4.3595e-05
45650, 5.3912e-05
45660, 4.7785e-05
45670, 4.6793e-05
45680, 4.0397e-05
45690, 5.5033e-05
45700, 3.5047e-05
45710, 3.8292e-05
45720, 3.8078e-05
45730, 3.9089e-05
45740, 7.7776e-05
45750, 4.2481e-05
45760, 3.9769e-05
45770, 3.8802e-05
45780, 3.8484e-05
45790, 5.1611e-05
45800, 4.406e-05
45810, 4.1905e-05
45820, 7.1043e-05
45830, 4.2168e-05
45840, 6.2655e-05
45850, 5.0221e-05
45860, 5.0025e-05
45870, 4.7226e-05
45880, 4.6076e-05
45890, 4.6783e-05
45900, 4.3466e-05
45910, 4.3021e-05
45920, 4.5872e-05
45930, 6.6244e-05
45940, 4.7592e-05
45950, 4.1033e-05
45960, 5.3438e-05
45970, 5.2211e-05
45980, 4.231e-05
45990, 4.1264e-05
46000, 4.2266e-05
46010, 4.1462e-05
46020, 4.3698e-05
46030, 4.3201e-05
46040, 4.3791e-05
46050, 4.2112e-05
46060, 4.214e-05
46070, 4.1925e-05
46080, 4.5987e-05
46090, 4.3327e-05
46100, 5.0438e-05
46110, 4.4117e-05
46120, 6.5483e-05
46130, 4.9925e-05
46140, 4.6141e-05
46150, 5.5478e-05
46160, 5.0682e-05
46170, 4.4607e-05
46180, 6.0096e-05
46190, 4.5822e-05
46200, 5.2618e-05
46210, 5.7011e-05
46220, 5.9331e-05
46230, 5.7798e-05
46240, 4.3093e-05
46250, 4.3033e-05
46260, 4.3031e-05
46270, 4.3377e-05
46280, 4.2887e-05
46290, 3.8887e-05
46300, 3.9301e-05
46310, 4.1586e-05
46320, 3.9972e-05
46330, 4.2566e-05
46340, 4.116e-05
46350, 4.61e-05
46360, 4.6864e-05
46370, 4.4438e-05
46380, 4.6268e-05
46390, 4.2816e-05
46400, 4.2357e-05
46410, 4.4809e-05
46420, 4.4795e-05
46430, 4.31e-05
46440, 4.3099e-05
46450, 4.551e-05
46460, 4.85e-05
46470, 4.3829e-05
46480, 3.841e-05
46490, 4.443e-05
46500, 4.4359e-05
46510, 4.7296e-05
46520, 4.1384e-05
46530, 3.9086e-05
46540, 3.8393e-05
46550, 4.1167e-05
46560, 3.9779e-05
46570, 4.0546e-05
46580, 4.0495e-05
46590, 4.1426e-05
46600, 4.1172e-05
46610, 4.2196e-05
46620, 5.972e-05
46630, 4.3769e-05
46640, 4.2562e-05
46650, 4.3137e-05
46660, 4.234e-05
46670, 4.2796e-05
46680, 4.8597e-05
46690, 4.1897e-05
46700, 4.3338e-05
46710, 4.1963e-05
46720, 4.3012e-05
46730, 4.736e-05
46740, 4.2577e-05
46750, 4.5118e-05
46760, 4.0019e-05
46770, 4.0269e-05
46780, 3.9671e-05
46790, 4.5912e-05
46800, 4.1468e-05
46810, 4.2553e-05
46820, 4.3329e-05
46830, 4.4307e-05
46840, 5.8085e-05
46850, 4.7484e-05
46860, 4.2111e-05
46870, 4.0948e-05
46880, 6.455e-05
46890, 4.2774e-05
46900, 3.9747e-05
46910, 3.777e-05
46920, 5.1298e-05
46930, 3.7786e-05
46940, 3.7246e-05
46950, 3.6969e-05
46960, 4.0104e-05
46970, 4.1294e-05
46980, 3.8334e-05
46990, 3.8038e-05
47000, 3.8291e-05
47010, 3.8443e-05
47020, 3.9087e-05
47030, 3.881e-05
47040, 3.9676e-05
47050, 4.0256e-05
47060, 4.2847e-05
47070, 4.2764e-05
47080, 3.8758e-05
47090, 3.7847e-05
47100, 3.8119e-05
47110, 3.9171e-05
47120, 4.1953e-05
47130, 4.302e-05
47140, 4.1303e-05
47150, 4.3061e-05
47160, 4.1673e-05
47170, 4.0391e-05
47180, 4.1278e-05
47190, 4.089e-05
47200, 4.3329e-05
47210, 4.4692e-05
47220, 5.1942e-05
47230, 4.9092e-05
47240, 4.7866e-05
47250, 4.9634e-05
47260, 4.8136e-05
47270, 4.1044e-05
47280, 4.2348e-05
47290, 4.309e-05
47300, 3.8507e-05
47310, 5.2491e-05
47320, 4.429e-05
47330, 4.0638e-05
47340, 4.0632e-05
47350, 4.1861e-05
47360, 6.9841e-05
47370, 4.222e-05
47380, 4.0847e-05
47390, 4.3744e-05
47400, 4.0163e-05
47410, 4.4074e-05
47420, 4.126e-05
47430, 4.3584e-05
47440, 4.2766e-05
47450, 9.4773e-05
47460, 5.4501e-05
47470, 5.258e-05
47480, 4.5458e-05
47490, 4.2481e-05
47500, 4.3348e-05
47510, 4.0641e-05
47520, 4.7269e-05
47530, 0.000354238
47540, 5.2971e-05
47550, 4.2541e-05
47560, 4.4469e-05
47570, 4.3305e-05
47580, 4.4614e-05
47590, 4.3613e-05
47600, 4.8875e-05
47610, 4.4195e-05
47620, 5.1878e-05
47630, 5.808e-05
47640, 4.2286e-05
47650, 4.2553e-05
47660, 4.4837e-05
47670, 4.1097e-05
