Vector Size, Broadcast Time (seconds)
36890, 1.4824e-05
36900, 1.4368e-05
36910, 1.4937e-05
36920, 1.4178e-05
36930, 1.4119e-05
36940, 1.4188e-05
36950, 1.419e-05
36960, 1.4198e-05
36970, 1.6871e-05
36980, 1.4495e-05
36990, 3.3034e-05
37000, 1.8444e-05
37010, 1.4797e-05
37020, 1.4272e-05
37030, 1.4033e-05
37040, 2.1989e-05
37050, 1.4665e-05
37060, 1.4294e-05
37070, 1.4563e-05
37080, 1.416e-05
37090, 1.4329e-05
37100, 1.415e-05
37110, 1.4247e-05
37120, 1.4529e-05
37130, 1.4313e-05
37140, 1.4362e-05
37150, 1.3962e-05
37160, 1.4298e-05
37170, 1.4832e-05
37180, 1.4154e-05
37190, 1.4194e-05
37200, 1.403e-05
37210, 1.6494e-05
37220, 1.4252e-05
37230, 1.4622e-05
37240, 1.4382e-05
37250, 1.4334e-05
37260, 1.4711e-05
37270, 1.445e-05
37280, 1.4161e-05
37290, 1.5044e-05
37300, 1.462e-05
37310, 1.4111e-05
37320, 1.4926e-05
37330, 1.4112e-05
37340, 1.3756e-05
37350, 1.428e-05
37360, 1.4123e-05
37370, 1.3804e-05
37380, 1.4375e-05
37390, 2.509e-05
37400, 1.7025e-05
37410, 1.5022e-05
37420, 1.4663e-05
37430, 1.4639e-05
37440, 1.4321e-05
37450, 1.5047e-05
37460, 1.4251e-05
37470, 1.5741e-05
37480, 1.4623e-05
37490, 1.4132e-05
37500, 1.424e-05
37510, 1.7049e-05
37520, 1.4528e-05
37530, 1.429e-05
37540, 1.4213e-05
37550, 1.4228e-05
37560, 1.4126e-05
37570, 1.4353e-05
37580, 1.4762e-05
37590, 1.555e-05
37600, 1.4572e-05
37610, 1.4154e-05
37620, 1.571e-05
37630, 1.4731e-05
37640, 1.43e-05
37650, 1.4296e-05
37660, 1.4516e-05
37670, 1.446e-05
37680, 1.4377e-05
37690, 1.4688e-05
37700, 1.4591e-05
37710, 1.4551e-05
37720, 1.4292e-05
37730, 1.4284e-05
37740, 1.4462e-05
37750, 1.4389e-05
37760, 1.4513e-05
37770, 1.4978e-05
37780, 1.4379e-05
37790, 1.6096e-05
37800, 1.4377e-05
37810, 1.4659e-05
37820, 1.4766e-05
37830, 1.4397e-05
37840, 1.4856e-05
37850, 1.4355e-05
37860, 1.4608e-05
37870, 1.4472e-05
37880, 1.4853e-05
37890, 1.4431e-05
37900, 1.4415e-05
37910, 1.4152e-05
37920, 1.9496e-05
37930, 1.464e-05
37940, 1.4458e-05
37950, 1.4618e-05
37960, 1.4461e-05
37970, 1.4292e-05
37980, 1.5328e-05
37990, 1.4599e-05
38000, 1.4445e-05
38010, 1.4311e-05
38020, 1.4737e-05
38030, 1.4121e-05
38040, 1.4556e-05
38050, 1.4505e-05
38060, 1.4335e-05
38070, 1.5246e-05
38080, 1.4559e-05
38090, 1.4411e-05
38100, 1.4319e-05
38110, 1.4178e-05
38120, 1.4235e-05
38130, 1.4466e-05
38140, 1.4428e-05
38150, 1.9685e-05
38160, 1.4229e-05
38170, 1.8634e-05
38180, 1.5319e-05
38190, 1.4575e-05
38200, 1.5107e-05
38210, 1.4309e-05
38220, 1.4521e-05
38230, 1.4464e-05
38240, 1.4531e-05
38250, 1.4368e-05
38260, 1.4533e-05
38270, 1.4409e-05
38280, 1.4429e-05
38290, 1.4295e-05
38300, 1.4311e-05
38310, 1.4457e-05
38320, 1.4398e-05
38330, 1.5249e-05
38340, 1.451e-05
38350, 1.4573e-05
38360, 1.4607e-05
38370, 1.3642e-05
38380, 1.4742e-05
38390, 1.4709e-05
38400, 1.5143e-05
38410, 1.4437e-05
38420, 1.4472e-05
38430, 1.5161e-05
38440, 1.4529e-05
38450, 1.4801e-05
38460, 1.5286e-05
38470, 1.4601e-05
38480, 1.459e-05
38490, 1.4305e-05
38500, 1.4275e-05
38510, 1.4465e-05
38520, 1.4458e-05
38530, 1.4725e-05
38540, 1.4563e-05
38550, 1.4587e-05
38560, 1.4414e-05
38570, 1.4079e-05
38580, 1.4424e-05
38590, 1.5181e-05
38600, 1.4613e-05
38610, 1.4629e-05
38620, 1.4787e-05
38630, 1.4469e-05
38640, 1.4496e-05
38650, 1.459e-05
38660, 1.4764e-05
38670, 1.4482e-05
38680, 1.4679e-05
38690, 1.444e-05
38700, 1.4558e-05
38710, 1.452e-05
38720, 1.4371e-05
38730, 1.5247e-05
38740, 1.4736e-05
38750, 1.4907e-05
38760, 1.4797e-05
38770, 1.4578e-05
38780, 1.4662e-05
38790, 1.4372e-05
38800, 1.4528e-05
38810, 1.4578e-05
38820, 1.4699e-05
38830, 1.4498e-05
38840, 1.3663e-05
38850, 1.8357e-05
38860, 1.5539e-05
38870, 1.4691e-05
38880, 1.4771e-05
38890, 1.4253e-05
38900, 1.4564e-05
38910, 1.5072e-05
38920, 1.4881e-05
38930, 1.4783e-05
38940, 1.4965e-05
38950, 1.445e-05
38960, 1.2599e-05
38970, 1.3293e-05
38980, 1.3646e-05
38990, 1.324e-05
39000, 1.196e-05
39010, 1.3113e-05
39020, 1.3589e-05
39030, 1.5835e-05
39040, 1.3717e-05
39050, 1.4391e-05
39060, 1.427e-05
39070, 1.4511e-05
39080, 1.4615e-05
39090, 1.4658e-05
39100, 1.4319e-05
39110, 1.5043e-05
39120, 1.4416e-05
39130, 1.5271e-05
39140, 1.4652e-05
39150, 1.4683e-05
39160, 1.595e-05
39170, 1.4998e-05
39180, 1.4926e-05
39190, 1.505e-05
39200, 2.0827e-05
39210, 1.4691e-05
39220, 1.4881e-05
39230, 1.4798e-05
39240, 1.4697e-05
39250, 1.6167e-05
39260, 1.4721e-05
39270, 1.4981e-05
39280, 1.5887e-05
39290, 1.4383e-05
39300, 1.5071e-05
39310, 1.4912e-05
39320, 1.4669e-05
39330, 1.4561e-05
39340, 1.517e-05
39350, 1.5056e-05
39360, 1.504e-05
39370, 1.46e-05
39380, 1.4716e-05
39390, 1.4581e-05
39400, 1.4958e-05
39410, 1.4615e-05
39420, 1.5061e-05
39430, 1.46e-05
39440, 2.253e-05
39450, 2.0284e-05
39460, 1.8692e-05
39470, 1.8735e-05
39480, 1.8305e-05
39490, 1.8364e-05
39500, 1.831e-05
39510, 1.8706e-05
39520, 1.951e-05
39530, 5.6416e-05
39540, 1.9506e-05
39550, 2.0052e-05
39560, 1.4901e-05
39570, 1.3957e-05
39580, 1.39e-05
39590, 1.379e-05
39600, 1.5322e-05
39610, 1.4213e-05
39620, 1.4877e-05
39630, 1.4732e-05
39640, 1.4925e-05
39650, 1.4889e-05
39660, 1.4899e-05
39670, 1.485e-05
39680, 1.51e-05
39690, 1.6059e-05
39700, 1.5082e-05
39710, 1.4849e-05
39720, 1.4997e-05
39730, 1.5427e-05
39740, 1.6103e-05
39750, 1.7917e-05
39760, 1.5393e-05
39770, 1.5344e-05
39780, 1.5876e-05
39790, 1.533e-05
39800, 1.6303e-05
39810, 1.5236e-05
39820, 1.551e-05
39830, 1.528e-05
39840, 1.5147e-05
39850, 1.5227e-05
39860, 1.5452e-05
39870, 1.5295e-05
39880, 1.5284e-05
39890, 1.5271e-05
39900, 1.5245e-05
39910, 1.807e-05
39920, 1.6e-05
39930, 1.6797e-05
39940, 2.1906e-05
39950, 1.561e-05
39960, 1.572e-05
39970, 1.5998e-05
39980, 1.5502e-05
39990, 1.5563e-05
40000, 1.5681e-05
40010, 1.5296e-05
40020, 1.4588e-05
40030, 1.4157e-05
40040, 1.4313e-05
40050, 1.4423e-05
40060, 1.4227e-05
40070, 1.4436e-05
40080, 1.495e-05
40090, 1.5419e-05
40100, 1.5113e-05
40110, 1.5115e-05
40120, 1.5283e-05
40130, 1.5379e-05
40140, 1.5364e-05
40150, 1.5381e-05
40160, 1.5517e-05
40170, 1.5297e-05
40180, 1.5634e-05
40190, 1.5948e-05
40200, 1.5605e-05
40210, 1.5358e-05
40220, 1.67e-05
40230, 1.5703e-05
40240, 1.5869e-05
40250, 1.5555e-05
40260, 1.5814e-05
40270, 1.5393e-05
40280, 1.6264e-05
40290, 1.4907e-05
40300, 1.5855e-05
40310, 1.5472e-05
40320, 1.5711e-05
40330, 1.5236e-05
40340, 1.5392e-05
40350, 1.5199e-05
40360, 1.6331e-05
40370, 1.5722e-05
40380, 1.5402e-05
40390, 1.5407e-05
40400, 1.5362e-05
40410, 1.5526e-05
40420, 1.5304e-05
40430, 1.5511e-05
40440, 1.539e-05
40450, 1.5563e-05
40460, 1.5376e-05
40470, 1.5414e-05
40480, 1.5524e-05
40490, 1.5552e-05
40500, 1.6447e-05
40510, 1.5825e-05
40520, 1.9192e-05
40530, 1.5455e-05
40540, 1.61e-05
40550, 1.8355e-05
40560, 1.583e-05
40570, 1.5506e-05
40580, 1.5503e-05
40590, 1.5592e-05
40600, 1.5327e-05
40610, 1.5318e-05
40620, 1.5564e-05
40630, 1.9431e-05
40640, 1.6225e-05
40650, 1.5907e-05
40660, 1.5451e-05
40670, 1.5745e-05
40680, 1.5754e-05
40690, 1.5599e-05
40700, 1.5557e-05
40710, 1.5607e-05
40720, 1.5629e-05
40730, 1.5778e-05
40740, 1.5867e-05
40750, 1.5657e-05
40760, 1.669e-05
40770, 1.5726e-05
40780, 1.5571e-05
40790, 1.5553e-05
40800, 1.5871e-05
40810, 1.5842e-05
40820, 1.5895e-05
40830, 1.6465e-05
40840, 1.5542e-05
40850, 1.5608e-05
40860, 1.5697e-05
40870, 1.5484e-05
40880, 1.564e-05
40890, 1.6259e-05
40900, 1.5724e-05
40910, 1.5425e-05
40920, 1.6553e-05
40930, 1.555e-05
40940, 1.5626e-05
40950, 1.5641e-05
40960, 1.5985e-05
40970, 1.4969e-05
40980, 1.9013e-05
40990, 1.6142e-05
41000, 1.6783e-05
41010, 1.68e-05
41020, 2.1194e-05
41030, 1.5907e-05
41040, 1.5794e-05
41050, 3.2145e-05
41060, 1.6757e-05
41070, 1.6815e-05
41080, 1.412e-05
41090, 1.3405e-05
41100, 1.3991e-05
41110, 1.6833e-05
41120, 1.3887e-05
41130, 1.3945e-05
41140, 1.3437e-05
41150, 1.4469e-05
41160, 1.4464e-05
41170, 1.4667e-05
41180, 1.5205e-05
41190, 1.5819e-05
41200, 1.6409e-05
41210, 1.6324e-05
41220, 1.6156e-05
41230, 1.5604e-05
41240, 1.6041e-05
41250, 1.5445e-05
41260, 1.6469e-05
41270, 1.5897e-05
41280, 1.5793e-05
41290, 1.5836e-05
41300, 1.5642e-05
41310, 1.8311e-05
41320, 1.5703e-05
41330, 1.602e-05
41340, 1.6616e-05
41350, 1.5886e-05
41360, 1.5782e-05
41370, 1.6178e-05
41380, 1.732e-05
41390, 1.6399e-05
41400, 1.6718e-05
41410, 1.6462e-05
41420, 1.602e-05
41430, 1.6006e-05
41440, 1.6535e-05
41450, 1.6493e-05
41460, 1.6455e-05
41470, 1.5946e-05
41480, 1.5865e-05
41490, 1.6643e-05
41500, 1.621e-05
41510, 1.5861e-05
41520, 1.5987e-05
41530, 2.223e-05
41540, 1.5628e-05
41550, 1.58e-05
41560, 1.6052e-05
41570, 1.6139e-05
41580, 1.5862e-05
41590, 1.5915e-05
41600, 1.5887e-05
41610, 1.6526e-05
41620, 1.5692e-05
41630, 1.5269e-05
41640, 1.5471e-05
41650, 1.5418e-05
41660, 1.531e-05
41670, 1.4826e-05
41680, 1.5425e-05
41690, 1.5672e-05
41700, 1.5076e-05
41710, 1.5287e-05
41720, 1.5803e-05
41730, 1.5906e-05
41740, 1.569e-05
41750, 1.748e-05
41760, 1.5209e-05
41770, 1.5786e-05
41780, 1.5238e-05
41790, 1.5925e-05
41800, 1.5554e-05
41810, 1.5429e-05
41820, 1.5483e-05
41830, 1.5111e-05
41840, 1.5184e-05
41850, 1.5121e-05
41860, 1.5753e-05
41870, 1.5587e-05
41880, 1.5571e-05
41890, 2.9615e-05
41900, 1.5842e-05
41910, 1.5284e-05
41920, 1.5348e-05
41930, 1.4919e-05
41940, 1.5593e-05
41950, 1.554e-05
41960, 1.5503e-05
41970, 1.5154e-05
41980, 1.5281e-05
41990, 1.5165e-05
42000, 1.6322e-05
42010, 1.6095e-05
42020, 1.5947e-05
42030, 1.5611e-05
42040, 1.581e-05
42050, 1.5202e-05
42060, 1.5391e-05
42070, 1.5887e-05
42080, 1.563e-05
42090, 1.5435e-05
42100, 1.6087e-05
42110, 1.5673e-05
42120, 1.5531e-05
42130, 1.5515e-05
42140, 1.6044e-05
42150, 1.8477e-05
42160, 1.5378e-05
42170, 1.583e-05
42180, 1.6377e-05
42190, 1.6006e-05
42200, 1.5929e-05
42210, 1.5738e-05
42220, 1.5524e-05
42230, 1.5124e-05
42240, 1.5433e-05
42250, 1.5948e-05
42260, 1.5772e-05
42270, 1.5497e-05
42280, 1.5741e-05
42290, 1.539e-05
42300, 1.566e-05
42310, 1.5167e-05
42320, 2.3076e-05
42330, 1.6366e-05
42340, 1.5981e-05
42350, 1.5225e-05
42360, 1.5591e-05
42370, 1.5611e-05
42380, 1.5589e-05
42390, 1.5328e-05
42400, 1.6237e-05
42410, 1.6938e-05
42420, 1.5774e-05
42430, 1.575e-05
42440, 1.5791e-05
42450, 1.5316e-05
42460, 1.7981e-05
42470, 1.7726e-05
42480, 1.6445e-05
42490, 1.6267e-05
42500, 1.6251e-05
42510, 1.5737e-05
42520, 1.6168e-05
42530, 1.6642e-05
42540, 1.5967e-05
42550, 1.5928e-05
42560, 1.6659e-05
42570, 1.4142e-05
42580, 1.4438e-05
42590, 1.4378e-05
42600, 1.5451e-05
42610, 1.5023e-05
42620, 1.4772e-05
42630, 1.5262e-05
42640, 1.5078e-05
42650, 1.6175e-05
42660, 1.8165e-05
42670, 1.6404e-05
42680, 1.71e-05
42690, 1.6015e-05
42700, 1.6223e-05
42710, 1.8921e-05
42720, 3.3125e-05
42730, 1.6291e-05
42740, 1.6099e-05
42750, 1.5766e-05
42760, 1.6059e-05
42770, 1.6415e-05
42780, 1.6133e-05
42790, 1.7135e-05
42800, 1.7128e-05
42810, 1.5962e-05
42820, 1.6336e-05
42830, 1.6052e-05
42840, 1.6672e-05
42850, 1.6844e-05
42860, 1.6483e-05
42870, 1.5938e-05
42880, 1.596e-05
42890, 1.6046e-05
42900, 1.5346e-05
42910, 1.7297e-05
42920, 1.6946e-05
42930, 1.6091e-05
42940, 1.6563e-05
42950, 1.6969e-05
42960, 1.7157e-05
42970, 1.6192e-05
42980, 1.6715e-05
42990, 1.6508e-05
43000, 1.6307e-05
43010, 1.708e-05
43020, 1.8907e-05
43030, 1.5935e-05
43040, 1.7291e-05
43050, 1.7837e-05
43060, 1.5088e-05
43070, 1.4624e-05
43080, 1.5529e-05
43090, 1.5924e-05
43100, 2.1702e-05
43110, 2.2586e-05
43120, 1.6749e-05
43130, 1.6004e-05
43140, 1.5987e-05
43150, 1.6123e-05
43160, 1.5729e-05
43170, 1.5753e-05
43180, 1.5757e-05
43190, 1.563e-05
43200, 1.8399e-05
43210, 1.5962e-05
43220, 1.5792e-05
43230, 1.5561e-05
43240, 1.6033e-05
43250, 1.6195e-05
43260, 1.5218e-05
43270, 1.5699e-05
43280, 1.5618e-05
43290, 1.5595e-05
43300, 1.9264e-05
43310, 1.6312e-05
43320, 1.5936e-05
43330, 1.5485e-05
43340, 1.5807e-05
43350, 1.6148e-05
43360, 1.5805e-05
43370, 1.6452e-05
43380, 1.5924e-05
43390, 1.5662e-05
43400, 2.4166e-05
43410, 1.6186e-05
43420, 1.5697e-05
43430, 1.5778e-05
43440, 1.5928e-05
43450, 1.573e-05
43460, 1.5967e-05
43470, 1.6499e-05
43480, 1.591e-05
43490, 1.5851e-05
43500, 1.5941e-05
43510, 1.6307e-05
43520, 1.5708e-05
43530, 1.5784e-05
43540, 1.5871e-05
43550, 1.5912e-05
43560, 1.5772e-05
43570, 1.5708e-05
43580, 1.5737e-05
43590, 1.5609e-05
43600, 3.1342e-05
43610, 1.6293e-05
43620, 2.9197e-05
43630, 1.6291e-05
43640, 1.5735e-05
43650, 1.6028e-05
43660, 1.5844e-05
43670, 1.5798e-05
43680, 1.5397e-05
43690, 1.6062e-05
43700, 1.5457e-05
43710, 1.5322e-05
43720, 1.534e-05
43730, 1.6439e-05
43740, 2.0962e-05
43750, 1.5323e-05
43760, 1.6257e-05
43770, 1.554e-05
43780, 1.5579e-05
43790, 1.6046e-05
43800, 1.536e-05
43810, 1.5667e-05
43820, 1.6743e-05
43830, 1.535e-05
43840, 1.5281e-05
43850, 1.7499e-05
43860, 1.5907e-05
43870, 1.5238e-05
43880, 1.5471e-05
43890, 1.6046e-05
43900, 1.5667e-05
43910, 1.5212e-05
43920, 2.1208e-05
43930, 2.1004e-05
43940, 2.0945e-05
43950, 1.967e-05
43960, 2.0663e-05
43970, 2.0176e-05
43980, 2.0941e-05
43990, 1.9981e-05
44000, 2.006e-05
44010, 1.9839e-05
44020, 2.5951e-05
44030, 2.0549e-05
44040, 3.3292e-05
44050, 2.6629e-05
44060, 2.0257e-05
44070, 2.0546e-05
44080, 2.0501e-05
44090, 2.0784e-05
44100, 2.0594e-05
44110, 2.0228e-05
44120, 2.4004e-05
44130, 2.0786e-05
44140, 2.0361e-05
44150, 2.0126e-05
44160, 2.2897e-05
44170, 2.0162e-05
44180, 2.0194e-05
44190, 1.9644e-05
44200, 2.0394e-05
44210, 2.0267e-05
44220, 2.145e-05
44230, 2.3227e-05
44240, 2.0402e-05
44250, 2.0026e-05
44260, 1.9489e-05
44270, 1.968e-05
44280, 2.0381e-05
44290, 2.0141e-05
44300, 1.9995e-05
44310, 2.0869e-05
44320, 2.0363e-05
44330, 1.9811e-05
44340, 2.0106e-05
44350, 2.006e-05
44360, 2.02e-05
44370, 2.0047e-05
44380, 2.0552e-05
44390, 2.0059e-05
44400, 2.1494e-05
44410, 2.0396e-05
44420, 2.6431e-05
44430, 2.0187e-05
44440, 2.0045e-05
44450, 2.0853e-05
44460, 1.9984e-05
44470, 2.0214e-05
44480, 1.9942e-05
44490, 2.117e-05
44500, 2.0071e-05
44510, 1.994e-05
44520, 2.0529e-05
44530, 2.0523e-05
44540, 2.0102e-05
44550, 2.0055e-05
44560, 2.0336e-05
44570, 2.0096e-05
44580, 2.1257e-05
44590, 2.0067e-05
44600, 2.0407e-05
44610, 2.0202e-05
44620, 0.000211181
44630, 2.0418e-05
44640, 1.9305e-05
44650, 1.8923e-05
44660, 2.0317e-05
44670, 2.0179e-05
44680, 1.9203e-05
44690, 1.9937e-05
44700, 2.024e-05
44710, 2.0435e-05
44720, 2.1759e-05
44730, 2.1071e-05
44740, 2.1014e-05
44750, 2.0957e-05
44760, 2.2743e-05
44770, 2.096e-05
44780, 2.4154e-05
44790, 2.8041e-05
44800, 2.1356e-05
44810, 2.0736e-05
44820, 2.0819e-05
44830, 2.1471e-05
44840, 2.1081e-05
44850, 2.1207e-05
44860, 2.1902e-05
44870, 2.1384e-05
44880, 2.1617e-05
44890, 2.0666e-05
44900, 2.0975e-05
44910, 2.0784e-05
44920, 2.1189e-05
44930, 2.1822e-05
44940, 2.1261e-05
44950, 2.1728e-05
44960, 2.0992e-05
44970, 2.0942e-05
44980, 2.1906e-05
44990, 2.6424e-05
45000, 2.0421e-05
45010, 2.0823e-05
45020, 2.112e-05
45030, 4.0078e-05
45040, 2.1357e-05
45050, 2.3666e-05
45060, 2.1798e-05
45070, 2.1364e-05
45080, 2.1107e-05
45090, 2.2785e-05
45100, 2.0856e-05
45110, 2.1581e-05
45120, 2.0915e-05
45130, 2.0747e-05
45140, 2.1401e-05
45150, 2.0697e-05
45160, 2.0997e-05
45170, 2.2241e-05
45180, 2.0883e-05
45190, 2.0838e-05
45200, 2.1985e-05
45210, 2.0858e-05
45220, 2.0935e-05
45230, 2.1091e-05
45240, 2.1324e-05
45250, 2.0617e-05
45260, 2.1369e-05
45270, 2.1225e-05
45280, 4.275e-05
45290, 2.0668e-05
45300, 2.5781e-05
45310, 2.0493e-05
45320, 2.1616e-05
45330, 2.3592e-05
45340, 2.036e-05
45350, 2.6412e-05
45360, 2.1186e-05
45370, 2.0465e-05
45380, 1.9997e-05
45390, 2.0239e-05
45400, 2.0231e-05
45410, 2.104e-05
45420, 2.6805e-05
45430, 1.9915e-05
45440, 1.9919e-05
45450, 2.1525e-05
45460, 2.0453e-05
45470, 2.0348e-05
45480, 2.0619e-05
45490, 2.0312e-05
45500, 2.1201e-05
45510, 2.4795e-05
45520, 2.0388e-05
45530, 2.0403e-05
45540, 2.0334e-05
45550, 2.059e-05
45560, 2.0076e-05
45570, 3.3597e-05
45580, 2.0226e-05
45590, 2.8817e-05
45600, 2.0494e-05
45610, 2.0311e-05
45620, 2.0355e-05
45630, 2.0839e-05
45640, 2.0497e-05
45650, 2.0276e-05
45660, 2.0297e-05
45670, 2.6483e-05
45680, 2.0966e-05
45690, 2.1061e-05
45700, 2.0564e-05
45710, 2.0152e-05
45720, 2.0294e-05
45730, 2.166e-05
45740, 0.000260361
45750, 1.8157e-05
45760, 1.5573e-05
45770, 1.5071e-05
45780, 1.5073e-05
45790, 1.4472e-05
45800, 1.8856e-05
45810, 1.5576e-05
45820, 1.6835e-05
45830, 1.6017e-05
45840, 1.6723e-05
45850, 1.4853e-05
45860, 1.7448e-05
45870, 1.6482e-05
45880, 1.6255e-05
45890, 1.609e-05
45900, 1.813e-05
45910, 1.601e-05
45920, 1.603e-05
45930, 1.6319e-05
45940, 1.6587e-05
45950, 1.7299e-05
45960, 1.6931e-05
45970, 1.6561e-05
45980, 1.7708e-05
45990, 1.6616e-05
46000, 1.714e-05
46010, 2.237e-05
46020, 1.6403e-05
46030, 1.719e-05
46040, 1.6709e-05
46050, 1.6816e-05
46060, 1.6754e-05
46070, 1.667e-05
46080, 1.7684e-05
46090, 1.7395e-05
46100, 1.7372e-05
46110, 1.6743e-05
46120, 1.6957e-05
46130, 1.6945e-05
46140, 1.7103e-05
46150, 1.744e-05
46160, 1.6988e-05
46170, 1.7054e-05
46180, 1.6706e-05
46190, 1.7676e-05
46200, 1.7757e-05
46210, 1.7825e-05
46220, 1.7397e-05
46230, 1.8111e-05
46240, 1.7422e-05
46250, 1.6964e-05
46260, 2.8731e-05
46270, 2.6066e-05
46280, 2.0827e-05
46290, 2.2398e-05
46300, 2.1002e-05
46310, 2.1469e-05
46320, 2.054e-05
46330, 2.0767e-05
46340, 2.0614e-05
46350, 2.1314e-05
46360, 2.0753e-05
46370, 2.1088e-05
46380, 4.1737e-05
46390, 2.0257e-05
46400, 2.0268e-05
46410, 1.9265e-05
46420, 1.9359e-05
46430, 1.957e-05
46440, 2.0891e-05
46450, 1.9716e-05
46460, 1.9522e-05
46470, 2.0877e-05
46480, 2.0236e-05
46490, 2.1527e-05
46500, 2.0563e-05
46510, 2.6628e-05
46520, 2.1089e-05
46530, 2.0636e-05
46540, 2.0769e-05
46550, 2.0725e-05
46560, 2.0919e-05
46570, 2.065e-05
46580, 2.08e-05
46590, 2.157e-05
46600, 2.1128e-05
46610, 2.0471e-05
46620, 2.1274e-05
46630, 3.2139e-05
46640, 1.7285e-05
46650, 1.7584e-05
46660, 1.8513e-05
46670, 1.7578e-05
46680, 1.7447e-05
46690, 1.7213e-05
46700, 1.7281e-05
46710, 1.7193e-05
46720, 1.7585e-05
46730, 1.8104e-05
46740, 1.7321e-05
46750, 1.7404e-05
46760, 1.759e-05
46770, 1.7341e-05
46780, 1.8096e-05
46790, 1.7987e-05
46800, 1.8101e-05
46810, 1.7287e-05
46820, 1.7212e-05
46830, 1.7234e-05
46840, 1.7334e-05
46850, 1.7634e-05
46860, 1.8298e-05
46870, 1.7954e-05
46880, 1.9113e-05
46890, 1.9268e-05
46900, 1.8272e-05
46910, 1.8207e-05
46920, 1.8388e-05
46930, 1.837e-05
46940, 1.847e-05
46950, 1.8603e-05
46960, 1.8177e-05
46970, 2.0195e-05
46980, 1.8211e-05
46990, 1.8337e-05
47000, 1.8038e-05
47010, 1.8242e-05
47020, 1.8162e-05
47030, 1.8449e-05
47040, 1.8161e-05
47050, 1.8274e-05
47060, 1.8472e-05
47070, 1.8382e-05
47080, 1.8535e-05
47090, 2.1569e-05
47100, 1.8314e-05
47110, 1.8513e-05
47120, 1.8895e-05
47130, 1.8153e-05
47140, 1.8491e-05
47150, 1.8117e-05
47160, 1.8327e-05
47170, 2.8458e-05
47180, 1.862e-05
47190, 1.8571e-05
47200, 1.9018e-05
47210, 1.7321e-05
47220, 1.8855e-05
47230, 1.7729e-05
47240, 1.7525e-05
47250, 1.7811e-05
47260, 2.4738e-05
47270, 1.9083e-05
47280, 1.8524e-05
47290, 1.8695e-05
47300, 1.8832e-05
47310, 1.8785e-05
47320, 1.8439e-05
47330, 1.7772e-05
47340, 1.9526e-05
47350, 1.8845e-05
47360, 1.8873e-05
47370, 1.7811e-05
47380, 1.8262e-05
47390, 1.8224e-05
47400, 1.8801e-05
47410, 1.8804e-05
47420, 1.9212e-05
47430, 1.6277e-05
47440, 1.5325e-05
47450, 1.5816e-05
47460, 1.5571e-05
47470, 1.6186e-05
47480, 1.6685e-05
47490, 1.6385e-05
47500, 2.4048e-05
47510, 1.7629e-05
47520, 1.9e-05
47530, 1.6902e-05
47540, 1.6671e-05
47550, 1.6702e-05
47560, 1.5963e-05
47570, 1.6059e-05
47580, 1.6595e-05
47590, 1.686e-05
47600, 1.7744e-05
47610, 1.8243e-05
47620, 1.9719e-05
47630, 1.8151e-05
47640, 1.873e-05
47650, 2.0168e-05
47660, 1.8326e-05
47670, 1.8871e-05
47680, 1.9117e-05
47690, 1.8273e-05
47700, 1.8931e-05
47710, 1.8125e-05
47720, 1.8045e-05
47730, 1.7953e-05
47740, 3.0104e-05
47750, 2.2419e-05
47760, 2.1821e-05
47770, 2.153e-05
47780, 2.5427e-05
47790, 2.2091e-05
47800, 2.127e-05
47810, 2.2275e-05
47820, 2.1841e-05
47830, 2.3385e-05
47840, 2.2059e-05
47850, 2.2101e-05
47860, 2.1481e-05
47870, 2.9382e-05
47880, 2.2376e-05
47890, 2.199e-05
47900, 2.5992e-05
47910, 4.3675e-05
47920, 2.6073e-05
47930, 2.7763e-05
47940, 2.6828e-05
47950, 2.75e-05
47960, 2.1653e-05
47970, 2.1552e-05
47980, 2.6511e-05
47990, 3.237e-05
48000, 3.3712e-05
48010, 2.5049e-05
48020, 2.5498e-05
48030, 2.728e-05
48040, 2.5896e-05
48050, 2.4895e-05
48060, 2.3457e-05
48070, 2.3368e-05
48080, 2.3701e-05
48090, 2.3271e-05
48100, 2.3473e-05
48110, 2.6449e-05
48120, 2.3171e-05
48130, 2.3702e-05
48140, 2.4135e-05
48150, 2.438e-05
48160, 2.4237e-05
48170, 2.3084e-05
48180, 2.5129e-05
48190, 2.3181e-05
48200, 2.4402e-05
48210, 2.0797e-05
48220, 2.0536e-05
48230, 2.0902e-05
48240, 2.091e-05
48250, 2.1815e-05
48260, 2.3375e-05
48270, 2.1665e-05
48280, 2.1935e-05
48290, 2.2737e-05
48300, 2.3252e-05
48310, 2.3695e-05
48320, 2.3429e-05
48330, 3.6661e-05
48340, 2.3723e-05
48350, 2.2948e-05
48360, 2.3695e-05
48370, 2.4857e-05
48380, 2.2846e-05
48390, 2.317e-05
48400, 2.2455e-05
48410, 2.5007e-05
48420, 2.8977e-05
48430, 2.6768e-05
48440, 2.7078e-05
48450, 2.9864e-05
48460, 2.0996e-05
48470, 1.7382e-05
48480, 1.7399e-05
48490, 1.7726e-05
48500, 1.5978e-05
48510, 1.672e-05
48520, 1.6966e-05
48530, 1.5868e-05
48540, 1.6895e-05
48550, 2.154e-05
48560, 1.7834e-05
48570, 1.7687e-05
48580, 2.3457e-05
48590, 1.759e-05
48600, 1.7754e-05
48610, 1.9172e-05
48620, 1.9203e-05
48630, 1.9833e-05
48640, 1.8295e-05
